longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,11.332601910838946
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,11.286024864778307
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,11.331403588346838
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,11.346870880640147
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,11.289781913656018
-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,11.243737975154612
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,11.286024864778307
-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,11.319340715897564
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,11.489656838030873
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,11.48452599044853
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,11.52879881412652
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,11.36789969291997
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,11.413105129688017
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,11.58617592670982
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,11.340950200230418
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,11.395267421501996
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,11.29849385425804
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,11.374812162840595
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,11.314474526246391
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,11.32418334037335
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,11.345689545594315
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,11.31569329544052
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,11.39975676686459
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,11.495779306135258
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,11.432799420490943
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,11.394141928980261
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,11.407564949312402
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,11.466881526468821
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,11.426277658244556
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,11.516917486239766
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,11.459524688243112
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,12.00944930402536
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,11.954401010601426
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,12.190451264627217
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,12.539325419524413
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,12.44035394125484
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,12.52597986527669
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,12.429216196844383
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,12.706241689107635
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,12.183315658407558
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,12.45254202214788
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,12.647869682885728
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,12.706847933442663
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,12.424806488355683
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,11.869900363917958
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,11.746415308338582
-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,11.818938494106733
-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,11.779894495824468
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,11.588960151246226
-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,11.618185975627721
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,11.711776323715394
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,11.678439903447801
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,11.463735220779457
-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,11.454236468621549
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,11.434963923500517
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,11.427367576608582
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,11.602766168970017
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,11.771436160121729
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,11.873393207147657
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,11.494761494342557
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,11.543454670005051
-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,12.531050502725652
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.337999999999999,12.509505028073187
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,12.41389949273249
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,12.320293789620196
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,12.341913868441587
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,12.262452978966282
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,12.453323272187617
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,12.237086699059343
-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,12.30727452603914
-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,12.242404574777565
-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,12.765688433465597
-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,12.293167352381108
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,12.28626918752445
-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,12.508396994718824
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,12.473807080172259
-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,12.473424451508704
-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,12.355354348245928
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,12.835747403134546
-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,12.7863310440115
-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,12.833080023585573
-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.1739999999999995,12.790520409166778
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,12.942039823273047
-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342,12.972702602849923
-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,12.801882593201162
-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,12.891691559669328
-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,12.756503523888524
-122.28,37.89,52.0,1225.0,169.0,412.0,168.0,5.7912,12.698021213526475
-122.28,37.89,52.0,2315.0,408.0,835.0,369.0,4.5893,12.577980970109495
-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171,12.584509081250419
-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,12.509505028073187
-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,12.824226847048688
-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,12.723675253575188
-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,12.824765640165172
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,12.748396936355535
-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,6.381,12.74315064044023
-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,12.823687763477682
-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,12.765688433465597
-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138,12.81746732421786
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,12.878506784492577
-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,12.936756429618844
-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,12.559893520486
-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,12.568978139219542
-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,3.0132,12.51686070669643
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,12.466897263812072
-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,12.447056114972714
-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,12.369890730759568
-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,12.294083522852887
-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,12.342350263822722
-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,12.165771348756648
-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,12.096815659593224
-122.3,37.88,45.0,453.0,146.0,749.0,137.0,1.475,12.141534124392603
-122.3,37.88,52.0,409.0,97.0,208.0,98.0,1.6971,11.840789327054841
-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,11.918390573078392
-122.3,37.86,50.0,499.0,127.0,287.0,128.0,2.75,11.853674258358701
-122.29,37.85,52.0,477.0,119.0,218.0,106.0,2.5682,11.695247021764184
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,11.883108758933753
-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,11.883108758933753
-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344,12.411052226216713
-122.28,37.87,52.0,589.0,132.0,288.0,131.0,3.5156,12.206072645530174
-122.28,37.87,49.0,2026.0,548.0,963.0,521.0,1.9805,12.065084952229196
-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,12.131349099334237
-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875,12.115053247143004
-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.0060000000000002,12.336662215233776
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,12.304559592244829
-122.28,37.87,46.0,1777.0,446.0,805.0,431.0,2.8676,12.26434155365415
-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,12.511349026382906
-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,1.7778,12.501722887631132
-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,12.53465670930238
-122.26,37.88,52.0,1149.0,255.0,483.0,249.0,4.2788,12.714395139078047
-122.26,37.88,52.0,2363.0,604.0,1558.0,573.0,2.944,12.733460357595142
-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,12.568978139219542
-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5.2289,12.859959112136817
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,12.825034927900742
-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.9490000000000001,12.765688433465597
-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1.1696,13.122365377402328
-122.26,37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012,12.072541252905651
-122.26,37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859,12.395452566691574
-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464,12.28626918752445
-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,12.261034203604147
-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,12.255814737424988
-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,12.187908674902502
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,12.163686929033735
-122.28,37.87,52.0,1233.0,300.0,571.0,292.0,2.2788,12.113408960666755
-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,2.537,12.072541252905651
-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525,12.019140476178535
-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,11.963363938721123
-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,12.00944930402536
-122.29,37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165,11.918390573078392
-122.29,37.86,50.0,2485.0,607.0,1354.0,563.0,1.9483,11.921718363171067
-122.28,37.86,52.0,2031.0,450.0,958.0,445.0,1.9327,12.042965307660024
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,11.900905258737373
-122.28,37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167,11.936230491206723
-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,12.115600742366098
-122.28,37.86,52.0,1999.0,417.0,780.0,358.0,3.3906,12.096815659593224
-122.28,37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,11.96844977295113
-122.28,37.86,41.0,2214.0,550.0,1213.0,568.0,2.2845,11.938846581645775
-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,12.429216196844383
-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15,12.237086699059343
-122.27,37.86,52.0,1769.0,372.0,849.0,365.0,2.6914,12.295913349529963
-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,12.197031900878025
-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,12.443513501545208
-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,12.458386574144164
-122.26,37.86,52.0,3774.0,744.0,1461.0,679.0,2.9405,12.575910575995186
-122.26,37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893,12.395452566691574
-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,13.101344010180254
-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,13.00852256098057
-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,13.030905766915494
-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1.7652,12.72724456135031
-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,13.122365377402328
-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,13.122365377402328
-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,12.839735179255227
-122.26,37.85,52.0,3618.0,768.0,1508.0,755.0,3.2619,12.64303642069771
-122.27,37.85,52.0,4076.0,920.0,1800.0,815.0,2.7054,12.113408960666755
-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,12.05931126413477
-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,11.923709734555993
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,11.94210709969571
-122.27,37.85,52.0,335.0,83.0,152.0,77.0,2.2841,11.57402056433004
-122.27,37.85,47.0,1375.0,307.0,843.0,319.0,1.3785,11.865692784077943
-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,11.690234479940639
-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,11.90429164869889
-122.28,37.85,48.0,2063.0,484.0,1054.0,466.0,2.2625,11.797352244701337
-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106,11.794337924408413
-122.28,37.83,52.0,3108.0,813.0,1623.0,765.0,2.6997,11.751154653702478
-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,11.876178724269083
-122.23,37.83,52.0,2990.0,379.0,947.0,361.0,7.8772,13.122365377402328
-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,11.8603,13.122365377402328
-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,13.122365377402328
-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,13.122365377402328
-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,13.052155482360833
-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,13.122365377402328
-122.24,37.83,52.0,1757.0,246.0,585.0,227.0,5.8948,13.034187686500603
-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,13.063886447645354
-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,13.122365377402328
-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,12.895713686760832
-122.25,37.82,52.0,2474.0,403.0,1104.0,398.0,5.882999999999999,12.738757603649058
-122.23,37.76,52.0,3037.0,516.0,1242.0,518.0,5.2128,12.577291314909747
-122.23,37.76,52.0,2269.0,323.0,805.0,321.0,4.7188,12.72278093245432
-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,12.71589776896258
-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,12.392552212472792
-122.23,37.77,52.0,772.0,179.0,409.0,160.0,3.3214,12.152671868803058
-122.24,37.77,52.0,1711.0,386.0,885.0,373.0,3.6417,12.237086699059343
-122.25,37.77,52.0,2650.0,566.0,1468.0,567.0,3.0161,12.281643832377247
-122.25,37.77,52.0,1038.0,220.0,482.0,215.0,3.1771,12.255814737424988
-122.25,37.77,52.0,1527.0,320.0,825.0,264.0,3.4531,12.24913213499062
-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098,12.195517131590657
-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,12.212551611627882
-122.26,37.78,52.0,1045.0,239.0,496.0,216.0,2.9213,12.158981037996323
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,12.244812473846105
-122.27,37.78,52.0,1222.0,264.0,630.0,265.0,3.7708,12.279787683352454
-122.27,37.78,45.0,1169.0,263.0,723.0,286.0,3.9444,12.26857785088157
-122.27,37.78,13.0,2020.0,535.0,959.0,486.0,5.2601,12.586903472679976
-122.28,37.79,30.0,4145.0,869.0,3668.0,855.0,2.5444,12.524526376648708
-122.3,37.77,42.0,2038.0,368.0,2037.0,355.0,2.6447,12.206072645530174
-122.29,37.78,42.0,1241.0,309.0,821.0,300.0,1.9427,11.534686956751742
-122.28,37.77,52.0,1468.0,363.0,870.0,347.0,2.9688,12.305012593385078
-122.28,37.77,27.0,3997.0,1073.0,1901.0,966.0,3.75,12.39999333816748
-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,12.488993400880243
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,12.296827008798639
-122.26,37.77,52.0,1670.0,350.0,793.0,299.0,2.9732,12.550016896990087
-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337,12.826649133255284
-122.27,37.77,52.0,1731.0,377.0,872.0,363.0,4.1667,12.327404930697698
-122.27,37.77,52.0,1710.0,481.0,849.0,457.0,2.7115,12.305012593385078
-122.27,37.77,52.0,2388.0,559.0,1121.0,518.0,3.3269,12.365210866868471
-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685,12.445876637737491
-122.26,37.77,52.0,1565.0,315.0,637.0,297.0,4.7778,12.770818111285594
-122.26,37.77,52.0,1704.0,371.0,663.0,340.0,4.226,12.524526376648708
-122.26,37.77,52.0,1210.0,168.0,411.0,172.0,3.3571,12.912629513000036
-122.26,37.77,52.0,2097.0,444.0,915.0,413.0,2.9899,12.337539408272479
-122.26,37.77,52.0,1848.0,479.0,921.0,477.0,2.875,12.363076394339839
-122.24,37.77,43.0,955.0,284.0,585.0,266.0,2.3882,11.998433280751929
-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2.975,12.402461459535564
-122.23,37.76,52.0,3011.0,542.0,1303.0,535.0,5.1039,12.520153191836485
-122.23,37.76,52.0,1049.0,185.0,374.0,176.0,4.1458,12.423198124518821
-122.24,37.76,52.0,2504.0,516.0,979.0,472.0,3.4762,12.404923504275338
-122.24,37.76,52.0,1846.0,471.0,827.0,446.0,2.6833,12.392137188602963
-122.23,37.76,52.0,1705.0,246.0,658.0,253.0,5.75,12.632320292820866
-122.23,37.75,50.0,1542.0,289.0,654.0,268.0,3.9632,12.388394202324129
-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,4.8711,12.56584279437621
-122.24,37.76,52.0,2646.0,581.0,1128.0,522.0,3.0718,12.493879710170106
-122.24,37.76,49.0,2428.0,525.0,1110.0,492.0,3.6719,12.344964644396793
-122.24,37.76,52.0,2567.0,436.0,1119.0,415.0,4.6094,12.342786468845995
-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,4.5213,12.338853756763992
-122.25,37.74,25.0,1914.0,365.0,897.0,390.0,4.4562,12.236601850564996
-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,7.6110000000000015,12.767686436128269
-122.27,37.73,31.0,5785.0,1379.0,2973.0,1312.0,3.2689,12.35017298950393
-122.25,37.76,52.0,2876.0,648.0,1340.0,632.0,3.5669999999999997,12.440749432658057
-122.27,37.74,28.0,6909.0,1554.0,2974.0,1484.0,3.6875,12.776769666333555
-122.27,37.77,23.0,5679.0,1270.0,2690.0,1151.0,4.7695,12.583481155855813
-122.28,37.75,20.0,1156.0,365.0,583.0,326.0,3.1972,11.512925464970229
-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,12.741395740896552
-122.06,37.73,5.0,3596.0,467.0,1738.0,512.0,7.0568,12.929991484756872
-122.06,37.71,36.0,3541.0,570.0,1478.0,529.0,4.635,12.423600458058747
-122.07,37.71,40.0,1808.0,302.0,746.0,270.0,5.3015,12.448626590364206
-122.07,37.71,36.0,2879.0,480.0,1235.0,455.0,4.9801,12.394624752074764
-122.07,37.72,26.0,3204.0,477.0,1411.0,484.0,5.4834,12.595408371708455
-122.08,37.72,31.0,3866.0,531.0,1368.0,521.0,6.187,12.737876675681356
-122.08,37.72,32.0,2476.0,368.0,1048.0,367.0,5.6194,12.523434872083365
-122.08,37.71,35.0,2211.0,350.0,1004.0,365.0,5.4639,12.382543788645952
-122.09,37.71,35.0,2663.0,387.0,1086.0,367.0,5.1498,12.492754217648372
-122.1,37.72,30.0,2599.0,366.0,922.0,350.0,5.8382,12.707453810468165
-122.11,37.71,36.0,4569.0,824.0,1950.0,819.0,4.65,12.23950742161641
-122.1,37.7,25.0,2973.0,622.0,1413.0,595.0,4.3819,12.251046011172905
-122.1,37.69,30.0,3115.0,625.0,1444.0,568.0,3.7222,12.184849009078548
-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,5.2855,12.443119102013375
-122.09,37.7,31.0,2053.0,336.0,867.0,329.0,4.3375,12.39586621716283
-122.1,37.71,27.0,6740.0,1073.0,2723.0,1035.0,5.2131,12.439166527697552
-122.09,37.7,30.0,1751.0,269.0,731.0,263.0,6.005,12.483325522491416
-122.08,37.71,38.0,1663.0,295.0,781.0,301.0,5.0519,12.332705296463539
-122.08,37.71,38.0,3716.0,657.0,1784.0,652.0,4.8237,12.305465389408209
-122.08,37.7,32.0,2718.0,447.0,1156.0,410.0,5.2497,12.465740971526756
-122.07,37.7,39.0,1420.0,272.0,645.0,277.0,4.125,12.356645504009547
-122.06,37.7,37.0,1893.0,310.0,821.0,315.0,4.6005,12.352767024680977
-122.06,37.7,33.0,3906.0,790.0,1912.0,770.0,3.5187,12.252001577418573
-122.07,37.7,32.0,3400.0,736.0,1487.0,694.0,3.0,12.315823509489293
-122.08,37.7,25.0,3402.0,758.0,1645.0,710.0,3.4934,12.254386505808725
-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,12.246254435163005
-122.07,37.69,29.0,2304.0,618.0,1021.0,552.0,2.5362,12.224894399770761
-122.08,37.69,36.0,2350.0,499.0,1105.0,467.0,3.3021,12.184338153384168
-122.07,37.69,31.0,5914.0,1309.0,2999.0,1295.0,3.0964,12.157407473548894
-122.08,37.69,43.0,1575.0,324.0,740.0,284.0,2.8512,12.106252310247962
-122.08,37.69,42.0,1414.0,274.0,629.0,244.0,3.3478,12.127570417375216
-122.08,37.68,37.0,848.0,202.0,314.0,205.0,2.3958,12.158981037996323
-122.08,37.68,15.0,3051.0,685.0,1479.0,668.0,3.5295,12.397519110101129
-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,12.145791714645243
-122.15,37.74,52.0,2898.0,557.0,1338.0,550.0,3.8510000000000004,12.119969946476761
-122.14,37.74,52.0,1071.0,201.0,440.0,192.0,4.0662,12.226855184712702
-122.14,37.73,51.0,2619.0,403.0,922.0,393.0,4.6042,12.436787462340702
-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,2.2,12.141534124392603
-122.16,37.73,52.0,2260.0,416.0,994.0,412.0,4.1164,12.197031900878025
-122.15,37.74,52.0,1394.0,223.0,545.0,230.0,3.95,12.296827008798639
-122.15,37.73,52.0,1028.0,129.0,317.0,143.0,4.9135,12.524526376648708
-122.15,37.73,45.0,3758.0,819.0,1573.0,736.0,2.8355,12.410644811258948
-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25,12.086725887897607
-122.16,37.73,49.0,1699.0,408.0,768.0,385.0,2.8301,12.052921466035999
-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159,12.118879433827797
-122.16,37.73,52.0,1114.0,206.0,425.0,207.0,2.5625,12.072541252905651
-122.18,37.72,45.0,1498.0,313.0,1003.0,305.0,3.8047,11.962088428344112
-122.18,37.71,45.0,726.0,147.0,519.0,135.0,3.375,11.967180737247824
-122.17,37.71,38.0,890.0,200.0,481.0,198.0,3.2439999999999998,12.099600401019657
-122.18,37.7,36.0,2639.0,533.0,1209.0,519.0,4.0268,12.233201312918426
-122.18,37.7,35.0,2562.0,554.0,1398.0,525.0,3.3906,12.09458226949681
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,12.478006361013815
-122.17,37.72,42.0,3008.0,659.0,1817.0,664.0,3.3710000000000004,12.013700752882718
-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313,11.981052334203104
-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.6630000000000003,11.972247245869104
-122.16,37.72,38.0,1007.0,245.0,618.0,239.0,2.875,11.883108758933753
-122.17,37.72,43.0,3783.0,814.0,2139.0,789.0,4.0202,12.021548665181019
-122.16,37.71,37.0,1507.0,242.0,632.0,253.0,4.5553,12.160028707028767
-122.16,37.71,36.0,666.0,132.0,366.0,134.0,3.4643,12.072541252905651
-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,3.3431,11.831379196088763
